x_shift,intercept,x,x^2,x^3,x^4,x^5,degree,laser energy,gate delay
600.0,-70.90559340230953,1.0501729998094287,0.0009062164460185936,-8.682947405571365e-06,0,0,3,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,115.2717529801756,-1.9243873436411039,-0.0070383657421445285,5.607797258365558e-05,4.128724585073493e-08,-2.7729747237021813e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,142.17939345296773,-2.0817634463454686,-0.00894582199442783,6.574907289932745e-05,5.8256515992720455e-08,-3.4160674598627004e-10,5,5,20000
600.0,58.64561879949935,-2.264187007382997,-0.006950377426207745,7.283379085365147e-05,4.0567335988866437e-08,-3.732265563967495e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,185.12429775858467,-2.4441830143427086,-0.009333017958502398,7.391173637416473e-05,5.2029340606951e-08,-3.6925251063553306e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,209.61265343356155,-3.7584334813478466,-0.011160340385080823,0.00011049115631357813,5.886864568333227e-08,-5.50647512405836e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,112.68107854994025,-0.6591377858276091,-0.0014254271356454321,6.964762722842819e-06,0,0,3,5,20000
600.0,97.10605658536811,-1.7296293715625435,-0.007051667718371633,5.9921227037157396e-05,4.0767086329045934e-08,-3.0962471322997977e-10,5,5,20000
600.0,75.76271344626456,-1.0246683126958318,-0.006591696532984997,4.496060834596954e-05,3.606629874205712e-08,-2.4325713567308896e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,170.96769011073692,-1.2048890495667255,-0.011018029891052484,6.33489896391796e-05,6.533864509488501e-08,-3.5512056777845986e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,101.95457810630533,-1.0673501699518133,-0.005881271632492741,3.908803565789403e-05,3.215709585189617e-08,-2.033636474295182e-10,5,5,20000
600.0,254.15278024659054,-1.9725802704268713,-0.013920643427649804,7.284504064276057e-05,8.126655387132801e-08,-3.7292779821047446e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,300.67896368908026,-2.383729588354383,-0.006527847345836678,6.435989259823893e-05,2.9335081825763325e-08,-3.1068830467676065e-10,5,5,2500
600.0,398.8614650511564,-2.029342540788661,-0.013232762352625722,5.586590883848698e-05,7.364632618114992e-08,-2.7192461388368265e-10,5,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,188.31057766475598,-1.7934654004204185,-0.005589493022572021,4.8333340164596895e-05,2.6370512698710803e-08,-2.3124312250278946e-10,5,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,585.4631532554702,-4.605620788181623,-0.019596032076368286,0.000126528949777434,9.931691661344093e-08,-6.050565857730019e-10,5,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,515.1044637456363,-3.2532202452751244,-0.01489016889469704,0.00010024835760150195,7.222149183061639e-08,-4.974999652548702e-10,5,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,319.0936921014574,-0.417577896385832,-0.002230474666480428,5.075080412574217e-06,0.0,0.0,3,5,2500
600.0,407.48416750653445,-4.137140891971711,-0.01626512226755251,0.00012078106185760225,8.20472806039697e-08,-5.903128822176113e-10,5,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
